,date,time,temp,humid,windspeed,condition
2018-11-21 17:30:00,2018-11-21,17:30:00,41,87,13,Light Rain Shower
2018-11-21 18:00:00,2018-11-21,18:00:00,39,87,17,Light Rain Shower
2018-11-21 18:30:00,2018-11-21,18:30:00,41,87,10,Light Rain Shower
2018-11-21 19:00:00,2018-11-21,19:00:00,41,87,14,Light Rain
2018-11-21 19:30:00,2018-11-21,19:30:00,41,87,9,Light Rain
2018-11-21 20:00:00,2018-11-21,20:00:00,41,87,7,Light Rain
2018-11-21 20:30:00,2018-11-21,20:30:00,39,93,5,Light Rain
2018-11-21 21:00:00,2018-11-21,21:00:00,39,93,3,Mostly Cloudy
2018-11-21 21:30:00,2018-11-21,21:30:00,39,93,2,Mostly Cloudy
2018-11-21 22:00:00,2018-11-21,22:00:00,43,81,14,Mostly Cloudy
2018-11-21 22:30:00,2018-11-21,22:30:00,45,81,13,Mostly Cloudy
2018-11-21 23:00:00,2018-11-21,23:00:00,43,81,10,Mostly Cloudy
2018-11-21 23:30:00,2018-11-21,23:30:00,45,81,12,Mostly Cloudy
2018-11-22 00:00:00,2018-11-22,00:00:00,37,87,8,Partly Cloudy
2018-11-22 00:30:00,2018-11-22,00:30:00,41,87,9,Mostly Cloudy
2018-11-22 01:00:00,2018-11-22,01:00:00,45,81,12,Mostly Cloudy
2018-11-22 01:30:00,2018-11-22,01:30:00,45,81,12,Mostly Cloudy
2018-11-22 02:00:00,2018-11-22,02:00:00,45,81,13,Mostly Cloudy
2018-11-22 02:30:00,2018-11-22,02:30:00,45,81,13,Mostly Cloudy
2018-11-22 03:00:00,2018-11-22,03:00:00,46,81,12,Mostly Cloudy
2018-11-22 03:30:00,2018-11-22,03:30:00,46,81,12,Mostly Cloudy
2018-11-22 04:00:00,2018-11-22,04:00:00,46,81,13,Mostly Cloudy
2018-11-22 04:30:00,2018-11-22,04:30:00,46,87,12,Light Rain Shower
2018-11-22 05:00:00,2018-11-22,05:00:00,46,81,13,Mostly Cloudy
2018-11-22 05:30:00,2018-11-22,05:30:00,46,81,10,Light Rain Shower
2018-11-22 06:00:00,2018-11-22,06:00:00,46,81,12,Mostly Cloudy
2018-11-22 06:30:00,2018-11-22,06:30:00,46,81,12,Mostly Cloudy
2018-11-22 07:00:00,2018-11-22,07:00:00,45,87,10,Mostly Cloudy
2018-11-22 07:30:00,2018-11-22,07:30:00,45,81,9,Mostly Cloudy
2018-11-22 08:00:00,2018-11-22,08:00:00,46,76,9,Mostly Cloudy
2018-11-22 08:30:00,2018-11-22,08:30:00,46,71,10,Mostly Cloudy
2018-11-22 09:00:00,2018-11-22,09:00:00,45,76,8,Mostly Cloudy
2018-11-22 09:30:00,2018-11-22,09:30:00,45,81,10,Mostly Cloudy
2018-11-22 10:00:00,2018-11-22,10:00:00,46,76,12,Partly Cloudy
2018-11-22 10:30:00,2018-11-22,10:30:00,45,81,9,Partly Cloudy
2018-11-22 11:00:00,2018-11-22,11:00:00,45,81,10,Mostly Cloudy
2018-11-22 11:30:00,2018-11-22,11:30:00,46,76,9,Mostly Cloudy
2018-11-22 12:00:00,2018-11-22,12:00:00,46,76,8,Mostly Cloudy
2018-11-22 12:30:00,2018-11-22,12:30:00,46,76,8,Partly Cloudy
2018-11-22 13:00:00,2018-11-22,13:00:00,45,81,13,Partly Cloudy
2018-11-22 13:30:00,2018-11-22,13:30:00,46,76,7,Mostly Cloudy
2018-11-22 14:00:00,2018-11-22,14:00:00,45,76,8,Mostly Cloudy
2018-11-22 14:30:00,2018-11-22,14:30:00,45,76,6,Mostly Cloudy
2018-11-22 15:00:00,2018-11-22,15:00:00,45,76,8,Mostly Cloudy
2018-11-22 15:30:00,2018-11-22,15:30:00,45,76,9,Mostly Cloudy
2018-11-22 16:00:00,2018-11-22,16:00:00,45,76,9,Partly Cloudy
2018-11-22 16:30:00,2018-11-22,16:30:00,43,76,9,Partly Cloudy
2018-11-22 17:00:00,2018-11-22,17:00:00,41,87,8,Partly Cloudy
2018-11-22 17:30:00,2018-11-22,17:30:00,39,81,8,Partly Cloudy
2018-11-22 18:00:00,2018-11-22,18:00:00,41,81,7,Partly Cloudy
2018-11-22 18:30:00,2018-11-22,18:30:00,41,76,10,Partly Cloudy
2018-11-22 19:00:00,2018-11-22,19:00:00,41,76,12,Fair
2018-11-22 19:30:00,2018-11-22,19:30:00,41,76,10,Fair
2018-11-22 20:00:00,2018-11-22,20:00:00,39,87,13,Fair
2018-11-22 20:30:00,2018-11-22,20:30:00,41,81,13,Fair
2018-11-22 21:00:00,2018-11-22,21:00:00,39,87,10,Fair
2018-11-22 21:30:00,2018-11-22,21:30:00,41,76,10,Fair
2018-11-22 22:00:00,2018-11-22,22:00:00,39,81,9,Fair
2018-11-22 22:30:00,2018-11-22,22:30:00,37,87,7,Fair
2018-11-22 23:00:00,2018-11-22,23:00:00,36,87,8,Fair
2018-11-22 23:30:00,2018-11-22,23:30:00,36,87,9,Fair
2018-11-23 00:00:00,2018-11-23,00:00:00,46,87,7,Mostly Cloudy
2018-11-23 00:30:00,2018-11-23,00:30:00,46,87,8,Mostly Cloudy
2018-11-23 01:00:00,2018-11-23,01:00:00,41,81,9,Partly Cloudy
2018-11-23 01:30:00,2018-11-23,01:30:00,41,81,10,Partly Cloudy
2018-11-23 02:00:00,2018-11-23,02:00:00,41,81,10,Partly Cloudy
2018-11-23 02:30:00,2018-11-23,02:30:00,41,87,10,Partly Cloudy
2018-11-23 03:00:00,2018-11-23,03:00:00,41,81,9,Partly Cloudy
2018-11-23 03:30:00,2018-11-23,03:30:00,39,87,10,Partly Cloudy
2018-11-23 04:00:00,2018-11-23,04:00:00,39,87,12,Partly Cloudy
2018-11-23 04:30:00,2018-11-23,04:30:00,41,81,9,Partly Cloudy
2018-11-23 05:00:00,2018-11-23,05:00:00,41,81,8,Partly Cloudy
2018-11-23 05:30:00,2018-11-23,05:30:00,39,87,8,Mostly Cloudy
2018-11-23 06:00:00,2018-11-23,06:00:00,41,87,6,Mostly Cloudy
2018-11-23 06:30:00,2018-11-23,06:30:00,41,81,7,Mostly Cloudy
2018-11-23 07:00:00,2018-11-23,07:00:00,43,81,9,Mostly Cloudy
2018-11-23 07:30:00,2018-11-23,07:30:00,41,87,10,Mostly Cloudy
2018-11-23 08:00:00,2018-11-23,08:00:00,41,81,10,Mostly Cloudy
2018-11-23 08:30:00,2018-11-23,08:30:00,41,81,13,Mostly Cloudy
2018-11-23 09:00:00,2018-11-23,09:00:00,41,81,12,Partly Cloudy
2018-11-23 09:30:00,2018-11-23,09:30:00,41,81,10,Partly Cloudy
2018-11-23 10:00:00,2018-11-23,10:00:00,41,81,12,Partly Cloudy
2018-11-23 10:30:00,2018-11-23,10:30:00,41,81,9,Partly Cloudy
2018-11-23 11:00:00,2018-11-23,11:00:00,43,81,9,Partly Cloudy
2018-11-23 11:30:00,2018-11-23,11:30:00,45,76,9,Partly Cloudy
2018-11-23 12:00:00,2018-11-23,12:00:00,45,76,12,Mostly Cloudy
2018-11-23 12:30:00,2018-11-23,12:30:00,45,76,10,Mostly Cloudy
2018-11-23 13:00:00,2018-11-23,13:00:00,45,76,12,Mostly Cloudy
2018-11-23 13:30:00,2018-11-23,13:30:00,45,81,10,Mostly Cloudy
2018-11-23 14:00:00,2018-11-23,14:00:00,45,81,9,Mostly Cloudy
2018-11-23 14:30:00,2018-11-23,14:30:00,45,87,13,Light Drizzle
2018-11-23 15:00:00,2018-11-23,15:00:00,45,87,10,Light Drizzle
2018-11-23 15:30:00,2018-11-23,15:30:00,45,93,9,Mostly Cloudy
2018-11-23 16:00:00,2018-11-23,16:00:00,46,87,12,Mostly Cloudy
2018-11-23 16:30:00,2018-11-23,16:30:00,45,93,10,Mostly Cloudy
2018-11-23 17:00:00,2018-11-23,17:00:00,46,87,10,Mostly Cloudy
2018-11-23 17:30:00,2018-11-23,17:30:00,46,87,9,Mostly Cloudy
2018-11-23 18:00:00,2018-11-23,18:00:00,46,87,9,Mostly Cloudy
2018-11-23 18:30:00,2018-11-23,18:30:00,48,82,8,Mostly Cloudy
2018-11-23 19:00:00,2018-11-23,19:00:00,46,87,7,Mostly Cloudy
2018-11-23 19:30:00,2018-11-23,19:30:00,46,87,9,Mostly Cloudy
2018-11-23 20:00:00,2018-11-23,20:00:00,46,87,7,Light Drizzle
2018-11-23 20:30:00,2018-11-23,20:30:00,46,87,7,Mostly Cloudy
2018-11-23 21:00:00,2018-11-23,21:00:00,46,87,6,Mostly Cloudy
2018-11-23 21:30:00,2018-11-23,21:30:00,46,87,7,Mostly Cloudy
2018-11-23 22:00:00,2018-11-23,22:00:00,48,87,12,Mostly Cloudy
2018-11-23 22:30:00,2018-11-23,22:30:00,46,93,10,Mostly Cloudy
2018-11-23 23:00:00,2018-11-23,23:00:00,46,93,10,Mostly Cloudy
2018-11-23 23:30:00,2018-11-23,23:30:00,46,87,9,Mostly Cloudy
2018-11-24 00:00:00,2018-11-24,00:00:00,46,76,7,Mostly Cloudy
2018-11-24 00:30:00,2018-11-24,00:30:00,46,76,9,Mostly Cloudy
2018-11-24 01:00:00,2018-11-24,01:00:00,46,87,8,Mostly Cloudy
2018-11-24 01:30:00,2018-11-24,01:30:00,46,87,9,Mostly Cloudy
2018-11-24 02:00:00,2018-11-24,02:00:00,46,87,8,Mostly Cloudy
2018-11-24 02:30:00,2018-11-24,02:30:00,46,87,7,Mostly Cloudy
2018-11-24 03:00:00,2018-11-24,03:00:00,45,93,7,Mostly Cloudy
2018-11-24 03:30:00,2018-11-24,03:30:00,46,87,9,Mostly Cloudy
2018-11-24 04:00:00,2018-11-24,04:00:00,46,87,10,Mostly Cloudy
2018-11-24 04:30:00,2018-11-24,04:30:00,46,87,10,Mostly Cloudy
2018-11-24 05:00:00,2018-11-24,05:00:00,46,81,10,Mostly Cloudy
2018-11-24 05:30:00,2018-11-24,05:30:00,46,87,10,Mostly Cloudy
2018-11-24 06:00:00,2018-11-24,06:00:00,46,81,9,Mostly Cloudy
2018-11-24 06:30:00,2018-11-24,06:30:00,45,87,10,Mostly Cloudy
2018-11-24 07:00:00,2018-11-24,07:00:00,43,93,10,Mostly Cloudy
2018-11-24 07:30:00,2018-11-24,07:30:00,45,93,7,Mostly Cloudy
2018-11-24 08:00:00,2018-11-24,08:00:00,46,87,8,Mostly Cloudy
2018-11-24 08:30:00,2018-11-24,08:30:00,46,87,10,Mostly Cloudy
2018-11-24 09:00:00,2018-11-24,09:00:00,46,87,12,Mostly Cloudy
2018-11-24 09:30:00,2018-11-24,09:30:00,46,87,12,Mostly Cloudy
2018-11-24 10:00:00,2018-11-24,10:00:00,46,87,12,Mostly Cloudy
2018-11-24 10:30:00,2018-11-24,10:30:00,46,87,14,Mostly Cloudy
2018-11-24 11:00:00,2018-11-24,11:00:00,48,82,16,Mostly Cloudy
2018-11-24 11:30:00,2018-11-24,11:30:00,46,87,15,Mostly Cloudy
2018-11-24 12:00:00,2018-11-24,12:00:00,46,87,14,Mostly Cloudy
2018-11-24 12:30:00,2018-11-24,12:30:00,48,82,15,Mostly Cloudy
2018-11-24 13:00:00,2018-11-24,13:00:00,48,76,15,Mostly Cloudy
2018-11-24 13:30:00,2018-11-24,13:30:00,48,76,14,Mostly Cloudy
2018-11-24 14:00:00,2018-11-24,14:00:00,48,71,14,Mostly Cloudy
2018-11-24 14:30:00,2018-11-24,14:30:00,48,76,16,Mostly Cloudy
2018-11-24 15:00:00,2018-11-24,15:00:00,48,76,14,Mostly Cloudy
2018-11-24 15:30:00,2018-11-24,15:30:00,48,76,14,Mostly Cloudy
2018-11-24 16:00:00,2018-11-24,16:00:00,48,76,13,Mostly Cloudy
2018-11-24 16:30:00,2018-11-24,16:30:00,46,81,14,Mostly Cloudy
2018-11-24 17:00:00,2018-11-24,17:00:00,46,81,14,Mostly Cloudy
2018-11-24 17:30:00,2018-11-24,17:30:00,46,81,14,Mostly Cloudy
2018-11-24 18:00:00,2018-11-24,18:00:00,46,76,14,Mostly Cloudy
2018-11-24 18:30:00,2018-11-24,18:30:00,46,76,13,Mostly Cloudy
2018-11-24 19:00:00,2018-11-24,19:00:00,46,76,14,Mostly Cloudy
2018-11-24 19:30:00,2018-11-24,19:30:00,46,76,13,Mostly Cloudy
2018-11-24 20:00:00,2018-11-24,20:00:00,46,76,13,Mostly Cloudy
2018-11-24 20:30:00,2018-11-24,20:30:00,46,71,10,Mostly Cloudy
2018-11-24 21:00:00,2018-11-24,21:00:00,46,76,12,Mostly Cloudy
2018-11-24 21:30:00,2018-11-24,21:30:00,46,71,10,Mostly Cloudy
2018-11-24 22:00:00,2018-11-24,22:00:00,46,76,10,Mostly Cloudy
2018-11-24 22:30:00,2018-11-24,22:30:00,46,76,9,Mostly Cloudy
2018-11-24 23:00:00,2018-11-24,23:00:00,46,76,9,Mostly Cloudy
2018-11-24 23:30:00,2018-11-24,23:30:00,45,81,9,Mostly Cloudy
2018-11-25 00:00:00,2018-11-25,00:00:00,39,87,7,Mostly Cloudy
2018-11-25 00:30:00,2018-11-25,00:30:00,39,87,7,Mostly Cloudy
2018-11-25 01:00:00,2018-11-25,01:00:00,46,76,8,Mostly Cloudy
2018-11-25 01:30:00,2018-11-25,01:30:00,45,81,9,Mostly Cloudy
2018-11-25 02:00:00,2018-11-25,02:00:00,45,81,9,Mostly Cloudy
2018-11-25 02:30:00,2018-11-25,02:30:00,43,81,9,Mostly Cloudy
2018-11-25 03:00:00,2018-11-25,03:00:00,39,81,8,Mostly Cloudy
2018-11-25 03:30:00,2018-11-25,03:30:00,39,87,8,Partly Cloudy
2018-11-25 04:00:00,2018-11-25,04:00:00,39,93,10,Light Rain Shower
2018-11-25 04:30:00,2018-11-25,04:30:00,41,87,12,Light Rain Shower
2018-11-25 05:00:00,2018-11-25,05:00:00,43,87,9,Partly Cloudy
2018-11-25 05:30:00,2018-11-25,05:30:00,41,81,10,Mostly Cloudy
2018-11-25 06:00:00,2018-11-25,06:00:00,43,81,9,Mostly Cloudy
2018-11-25 06:30:00,2018-11-25,06:30:00,41,76,8,Mostly Cloudy
2018-11-25 07:00:00,2018-11-25,07:00:00,39,87,9,Mostly Cloudy
2018-11-25 07:30:00,2018-11-25,07:30:00,41,87,7,Mostly Cloudy
2018-11-25 08:00:00,2018-11-25,08:00:00,43,81,6,Light Rain Shower
2018-11-25 08:30:00,2018-11-25,08:30:00,43,87,12,Light Rain Shower
2018-11-25 09:00:00,2018-11-25,09:00:00,43,87,13,Light Rain Shower
2018-11-25 09:30:00,2018-11-25,09:30:00,43,87,10,Light Rain Shower
2018-11-25 10:00:00,2018-11-25,10:00:00,43,93,12,Rain Shower
2018-11-25 10:30:00,2018-11-25,10:30:00,43,87,7,Showers in the Vicinity
2018-11-25 11:00:00,2018-11-25,11:00:00,43,93,5,Showers in the Vicinity
2018-11-25 11:30:00,2018-11-25,11:30:00,46,81,10,Showers in the Vicinity
2018-11-25 12:00:00,2018-11-25,12:00:00,46,81,9,Showers in the Vicinity
2018-11-25 12:30:00,2018-11-25,12:30:00,46,81,15,Showers in the Vicinity
2018-11-25 13:00:00,2018-11-25,13:00:00,46,76,15,Showers in the Vicinity
2018-11-25 13:30:00,2018-11-25,13:30:00,46,71,13,Showers in the Vicinity
2018-11-25 14:00:00,2018-11-25,14:00:00,46,76,14,Light Rain Shower
2018-11-25 14:30:00,2018-11-25,14:30:00,46,76,15,Mostly Cloudy
2018-11-25 15:00:00,2018-11-25,15:00:00,46,71,15,Mostly Cloudy
2018-11-25 15:30:00,2018-11-25,15:30:00,46,76,14,Mostly Cloudy
2018-11-25 16:00:00,2018-11-25,16:00:00,45,81,13,Mostly Cloudy
2018-11-25 16:30:00,2018-11-25,16:30:00,45,76,14,Mostly Cloudy
2018-11-25 17:00:00,2018-11-25,17:00:00,45,76,13,Partly Cloudy
2018-11-25 17:30:00,2018-11-25,17:30:00,45,81,12,Partly Cloudy
2018-11-25 18:00:00,2018-11-25,18:00:00,45,76,13,Partly Cloudy
2018-11-25 18:30:00,2018-11-25,18:30:00,45,81,14,Light Rain Shower
2018-11-25 19:00:00,2018-11-25,19:00:00,45,87,13,Light Rain Shower
2018-11-25 19:30:00,2018-11-25,19:30:00,45,81,14,Light Rain Shower
2018-11-25 20:00:00,2018-11-25,20:00:00,45,87,16,Light Rain Shower
2018-11-25 20:30:00,2018-11-25,20:30:00,43,87,7,Light Rain Shower
2018-11-25 21:00:00,2018-11-25,21:00:00,43,93,8,Light Rain Shower
2018-11-25 21:30:00,2018-11-25,21:30:00,43,87,9,Mostly Cloudy
2018-11-25 22:00:00,2018-11-25,22:00:00,43,81,8,Mostly Cloudy
2018-11-25 22:30:00,2018-11-25,22:30:00,41,87,7,Mostly Cloudy
2018-11-25 23:00:00,2018-11-25,23:00:00,41,87,7,Mostly Cloudy
2018-11-25 23:30:00,2018-11-25,23:30:00,41,87,7,Mostly Cloudy
2018-11-26 00:00:00,2018-11-26,00:00:00,45,76,14,Partly Cloudy
2018-11-26 00:30:00,2018-11-26,00:30:00,46,71,17,Partly Cloudy
2018-11-26 01:00:00,2018-11-26,01:00:00,39,87,7,Mostly Cloudy
2018-11-26 01:30:00,2018-11-26,01:30:00,37,93,6,Mostly Cloudy
2018-11-26 02:00:00,2018-11-26,02:00:00,39,93,6,Mostly Cloudy
2018-11-26 02:30:00,2018-11-26,02:30:00,39,100,7,Mostly Cloudy
2018-11-26 03:00:00,2018-11-26,03:00:00,41,87,6,Mostly Cloudy
2018-11-26 03:30:00,2018-11-26,03:30:00,43,87,8,Mostly Cloudy
2018-11-26 04:00:00,2018-11-26,04:00:00,45,81,7,Mostly Cloudy
2018-11-26 04:30:00,2018-11-26,04:30:00,43,81,9,Mostly Cloudy
2018-11-26 05:00:00,2018-11-26,05:00:00,41,87,8,Mostly Cloudy
2018-11-26 05:30:00,2018-11-26,05:30:00,43,81,7,Mostly Cloudy
2018-11-26 06:00:00,2018-11-26,06:00:00,45,76,6,Mostly Cloudy
2018-11-26 06:30:00,2018-11-26,06:30:00,43,87,7,Mostly Cloudy
2018-11-26 07:00:00,2018-11-26,07:00:00,43,87,7,Mostly Cloudy
2018-11-26 07:30:00,2018-11-26,07:30:00,41,87,7,Mostly Cloudy
2018-11-26 08:00:00,2018-11-26,08:00:00,43,87,6,Mostly Cloudy
2018-11-26 08:30:00,2018-11-26,08:30:00,43,87,6,Mostly Cloudy
2018-11-26 09:00:00,2018-11-26,09:00:00,43,87,6,Mostly Cloudy
2018-11-26 09:30:00,2018-11-26,09:30:00,43,87,7,Mostly Cloudy
2018-11-26 10:00:00,2018-11-26,10:00:00,43,87,8,Mostly Cloudy
2018-11-26 10:30:00,2018-11-26,10:30:00,45,81,7,Mostly Cloudy
2018-11-26 11:00:00,2018-11-26,11:00:00,46,76,6,Mostly Cloudy
2018-11-26 11:30:00,2018-11-26,11:30:00,46,76,8,Mostly Cloudy
2018-11-26 12:00:00,2018-11-26,12:00:00,46,71,6,Mostly Cloudy
2018-11-26 12:30:00,2018-11-26,12:30:00,46,76,8,Mostly Cloudy
2018-11-26 13:00:00,2018-11-26,13:00:00,46,76,8,Mostly Cloudy
2018-11-26 13:30:00,2018-11-26,13:30:00,48,66,8,Mostly Cloudy
2018-11-26 14:00:00,2018-11-26,14:00:00,46,66,7,Mostly Cloudy
2018-11-26 14:30:00,2018-11-26,14:30:00,46,66,9,Mostly Cloudy
2018-11-26 15:00:00,2018-11-26,15:00:00,45,81,15,Light Rain Shower
2018-11-26 15:30:00,2018-11-26,15:30:00,45,76,6,Showers in the Vicinity
2018-11-26 16:00:00,2018-11-26,16:00:00,45,71,5,Mostly Cloudy
2018-11-26 16:30:00,2018-11-26,16:30:00,46,66,6,Mostly Cloudy
2018-11-26 17:00:00,2018-11-26,17:00:00,45,71,5,Mostly Cloudy
2018-11-26 17:30:00,2018-11-26,17:30:00,45,76,6,Mostly Cloudy
2018-11-26 18:00:00,2018-11-26,18:00:00,43,81,7,Mostly Cloudy
2018-11-26 18:30:00,2018-11-26,18:30:00,43,76,5,Mostly Cloudy
2018-11-26 19:00:00,2018-11-26,19:00:00,45,71,7,Mostly Cloudy
2018-11-26 19:30:00,2018-11-26,19:30:00,43,70,5,Mostly Cloudy
2018-11-26 20:00:00,2018-11-26,20:00:00,41,81,3,Mostly Cloudy
2018-11-26 20:30:00,2018-11-26,20:30:00,41,76,5,Mostly Cloudy
2018-11-26 21:00:00,2018-11-26,21:00:00,41,81,6,Mostly Cloudy
2018-11-26 21:30:00,2018-11-26,21:30:00,43,76,7,Mostly Cloudy
2018-11-26 22:00:00,2018-11-26,22:00:00,43,76,5,Mostly Cloudy
2018-11-26 22:30:00,2018-11-26,22:30:00,43,76,9,Mostly Cloudy
2018-11-26 23:00:00,2018-11-26,23:00:00,43,76,12,Partly Cloudy
2018-11-26 23:30:00,2018-11-26,23:30:00,43,76,10,Partly Cloudy
2018-11-27 00:00:00,2018-11-27,00:00:00,48,82,12,Light Rain
2018-11-27 00:30:00,2018-11-27,00:30:00,46,87,13,Light Rain
2018-11-27 01:00:00,2018-11-27,01:00:00,46,71,14,Mostly Cloudy
2018-11-27 01:30:00,2018-11-27,01:30:00,46,71,17,Mostly Cloudy
2018-11-27 02:00:00,2018-11-27,02:00:00,46,66,14,Mostly Cloudy
2018-11-27 02:30:00,2018-11-27,02:30:00,46,71,15,Mostly Cloudy
2018-11-27 03:00:00,2018-11-27,03:00:00,46,71,14,Mostly Cloudy
2018-11-27 03:30:00,2018-11-27,03:30:00,46,76,15,Mostly Cloudy
2018-11-27 04:00:00,2018-11-27,04:00:00,46,76,16,Mostly Cloudy
2018-11-27 04:30:00,2018-11-27,04:30:00,46,81,18,Light Rain
2018-11-27 05:00:00,2018-11-27,05:00:00,46,81,18,Light Rain
2018-11-27 05:30:00,2018-11-27,05:30:00,45,87,21,Light Rain / Windy
2018-11-27 06:00:00,2018-11-27,06:00:00,45,93,21,Mostly Cloudy / Windy
2018-11-27 06:30:00,2018-11-27,06:30:00,45,93,21,Light Rain / Windy
2018-11-27 07:00:00,2018-11-27,07:00:00,45,93,21,Mostly Cloudy / Windy
2018-11-27 07:30:00,2018-11-27,07:30:00,45,93,22,Mostly Cloudy / Windy
2018-11-27 08:00:00,2018-11-27,08:00:00,46,87,23,Light Rain / Windy
2018-11-27 08:30:00,2018-11-27,08:30:00,46,87,24,Light Rain / Windy
2018-11-27 09:00:00,2018-11-27,09:00:00,46,93,23,Light Rain / Windy
2018-11-27 09:30:00,2018-11-27,09:30:00,46,93,25,Light Rain / Windy
2018-11-27 10:00:00,2018-11-27,10:00:00,46,93,25,Light Rain / Windy
2018-11-27 10:30:00,2018-11-27,10:30:00,46,93,26,Light Rain / Windy
2018-11-27 11:00:00,2018-11-27,11:00:00,46,93,28,Light Rain / Windy
2018-11-27 11:30:00,2018-11-27,11:30:00,46,93,26,Light Rain / Windy
2018-11-27 12:00:00,2018-11-27,12:00:00,48,93,24,Light Rain / Windy
2018-11-27 12:30:00,2018-11-27,12:30:00,48,93,15,Light Rain
2018-11-27 13:00:00,2018-11-27,13:00:00,48,93,13,Mostly Cloudy
2018-11-27 13:30:00,2018-11-27,13:30:00,50,87,9,Mostly Cloudy
2018-11-27 14:00:00,2018-11-27,14:00:00,50,82,14,Light Rain
2018-11-27 14:30:00,2018-11-27,14:30:00,46,87,15,Light Rain Shower
2018-11-27 15:00:00,2018-11-27,15:00:00,46,87,12,Showers in the Vicinity
2018-11-27 15:30:00,2018-11-27,15:30:00,46,81,12,Showers in the Vicinity
2018-11-27 16:00:00,2018-11-27,16:00:00,46,87,10,Showers in the Vicinity
2018-11-27 16:30:00,2018-11-27,16:30:00,46,81,8,Fair
2018-11-27 17:00:00,2018-11-27,17:00:00,45,87,8,Showers in the Vicinity
2018-11-27 17:30:00,2018-11-27,17:30:00,46,81,7,Mostly Cloudy
2018-11-27 18:00:00,2018-11-27,18:00:00,46,81,6,Mostly Cloudy
2018-11-27 18:30:00,2018-11-27,18:30:00,45,87,6,Mostly Cloudy
2018-11-27 19:00:00,2018-11-27,19:00:00,45,81,7,Mostly Cloudy
2018-11-27 19:30:00,2018-11-27,19:30:00,45,81,6,Mostly Cloudy
2018-11-27 20:00:00,2018-11-27,20:00:00,45,81,8,Mostly Cloudy
2018-11-27 20:30:00,2018-11-27,20:30:00,45,81,9,Fair
2018-11-27 21:00:00,2018-11-27,21:00:00,45,81,8,Fair
2018-11-27 21:30:00,2018-11-27,21:30:00,45,81,7,Fair
2018-11-27 22:00:00,2018-11-27,22:00:00,46,76,7,Mostly Cloudy
2018-11-27 22:30:00,2018-11-27,22:30:00,46,81,9,Mostly Cloudy
2018-11-27 23:00:00,2018-11-27,23:00:00,46,81,8,Mostly Cloudy
2018-11-27 23:30:00,2018-11-27,23:30:00,48,82,9,Mostly Cloudy
2018-11-28 00:00:00,2018-11-28,00:00:00,48,76,14,Mostly Cloudy
2018-11-28 00:30:00,2018-11-28,00:30:00,48,76,15,Fair
2018-11-28 01:00:00,2018-11-28,01:00:00,48,76,17,Mostly Cloudy
2018-11-28 01:30:00,2018-11-28,01:30:00,48,82,18,Mostly Cloudy
2018-11-28 02:00:00,2018-11-28,02:00:00,46,93,23,Light Rain / Windy
2018-11-28 02:30:00,2018-11-28,02:30:00,48,87,18,Mostly Cloudy
2018-11-28 03:00:00,2018-11-28,03:00:00,48,93,21,Light Rain / Windy
2018-11-28 03:30:00,2018-11-28,03:30:00,48,93,18,Light Rain
2018-11-28 04:00:00,2018-11-28,04:00:00,50,94,14,Mostly Cloudy
2018-11-28 04:30:00,2018-11-28,04:30:00,50,94,15,Mostly Cloudy
2018-11-28 05:00:00,2018-11-28,05:00:00,52,88,12,Mostly Cloudy
2018-11-28 05:30:00,2018-11-28,05:30:00,52,94,15,Mostly Cloudy
2018-11-28 06:00:00,2018-11-28,06:00:00,54,88,8,Mostly Cloudy
2018-11-28 06:30:00,2018-11-28,06:30:00,55,88,9,Light Drizzle
2018-11-28 07:00:00,2018-11-28,07:00:00,55,88,14,Mostly Cloudy
2018-11-28 07:30:00,2018-11-28,07:30:00,55,88,13,Mostly Cloudy
2018-11-28 08:00:00,2018-11-28,08:00:00,55,88,15,Mostly Cloudy
2018-11-28 08:30:00,2018-11-28,08:30:00,55,88,17,Light Drizzle
2018-11-28 09:00:00,2018-11-28,09:00:00,57,82,15,Light Drizzle
2018-11-28 09:30:00,2018-11-28,09:30:00,57,82,17,Light Drizzle
2018-11-28 10:00:00,2018-11-28,10:00:00,59,77,16,Light Drizzle
2018-11-28 10:30:00,2018-11-28,10:30:00,59,77,20,Light Drizzle
2018-11-28 11:00:00,2018-11-28,11:00:00,59,77,21,Mostly Cloudy / Windy
2018-11-28 11:30:00,2018-11-28,11:30:00,59,72,23,Mostly Cloudy / Windy
2018-11-28 12:00:00,2018-11-28,12:00:00,57,82,16,Mostly Cloudy
2018-11-28 12:30:00,2018-11-28,12:30:00,59,72,31,Mostly Cloudy / Windy
2018-11-28 13:00:00,2018-11-28,13:00:00,57,77,29,Mostly Cloudy / Windy
2018-11-28 13:30:00,2018-11-28,13:30:00,57,77,33,Light Drizzle / Windy
2018-11-28 14:00:00,2018-11-28,14:00:00,57,77,30,Mostly Cloudy / Windy
2018-11-28 14:30:00,2018-11-28,14:30:00,57,77,29,Light Rain / Windy
2018-11-28 15:00:00,2018-11-28,15:00:00,55,82,25,Light Rain / Windy
2018-11-28 15:30:00,2018-11-28,15:30:00,55,88,23,Light Rain / Windy
2018-11-28 16:00:00,2018-11-28,16:00:00,55,88,21,Light Rain / Windy
2018-11-28 16:30:00,2018-11-28,16:30:00,54,82,24,Light Rain / Windy
2018-11-28 17:00:00,2018-11-28,17:00:00,52,88,15,Light Rain
